55165,Železničná,2833
66818,Majerská,2239
41936,V Jertáši,2899
66878,Pokroku,433
53431,Bôrická cesta,320
59365,P. Dobšinského,2224
45076,Bodona,2016
72250,Lúčna,272
51619,Gogoľova,1863
53314,Dolné Vinice,2952
55817,Krátka,2964
49034,Kolíňanská,271
57826,Nová,165
3625351,Špaldová,2968
68134,Staničná,2427
71064,Dolný diel,275
40883,Zámočnícka,3004
44448,Slnečná,805
63121,Hraničná,2519
39090,Šípová,2992
66245,Priehradná,1089
55797,Veterná,1765
65501,Važecká,3029
69929,Malolesná Ulica,775
71403,Hrušková,1630
50760,Dolný Majer,1544
69936,Moyšova,3000
41264,Stredná,3001
53842,Osiková,320
69032,Bendíkova,2124
61371,Fučíkova,2124
70469,Močare,1015
47007,Ľudových Milícií,2763
64995,Pod kaštieľom,2980
47570,1.mája,1468
49016,Kamenná,3008
40572,Slnečnicová,2992
52129,Tyršova,281
41067,Dudvážska,2968
71692,Rovná,2585
39446,Flöglova,3004
71089,Nemčíkova,2124
43914,Ružová,2564
68353,Požiarna,1451
51302,Pivničná,214
55050,Fodorová,2679
62056,Lesná,2927
60543,Lipová,2965
52799,Mládežnícka,1377
50416,Ružová,2131
54617,Mjr. Archipova,2874
55910,Plátenícka,460
53518,Chalupkova,320
47886,Kukučinova,1778
64415,Počekanec,868
67780,Krátka,2479
40392,Pri mlyne,2990
43690,Žitnoostrovská,775
62823,Lesná ulica,1487
43628,Drobná,1011
68785,Hlavná,502
53320,Lipová,2548
68035,Paričovská Okružná,2580
52153,Zámocká,281
45784,Nálepkova,531
43809,Krivá,2564
57593,Švermov rad,2047
40257,Palmová,2994
63997,Puškinova,2488
48400,Šulekova ulica,2140
48426,Hradecká ulica,2140
58958,Ulica tichá,1560
53702,L. Svobodu,259
48397,Ulica I. Bukovčana,2140
55139,Ďurka Langsfelda,2495
56573,Dubová,390
57267,Rubínová,390
58954,Telka,857
49476,Závodníkova,1564
65083,Slobody,2978
42134,Baštová,1728
56520,Azalková,390
40493,Ružomberská,3001
59130,Hviezdoslavova,1177
72326,Na vráta,320
61021,Nad Hrádzou,1841
46718,Martina Kukučína,1847
52185,Športová,2645
69377,Jazmínová,2992
65281,Na Košarisku,2978
44874,Osloboditeľov,1594
60676,Pustý hrad,2965
67835,Obráncov Mieru,159
54072,Kusy,413
56739,Majerovej,320
70296,Školská ulica,2383
40437,Ražná,2993
42782,Robotnícka,2558
60916,Môťovská cesta,2965
58424,Malý rad,767
60315,ČSA,1872
56227,Staničná,2627
54993,J. Rumana,1530
44016,Zelená,775
68978,Ul.práce,1281
57462,Požiarnická,388
51902,Nový svet,1863
44225,Slávičia ulica,2951
62539,Hlboká,191
68339,Bačianska,673
71807,Kratina,2230
56265,Šoltesovej,1798
44406,Mierová,2340
70956,Lotosová,1651
63225,Okružná,2519
51519,Bajčská cesta,1863
51601,Brezová,782
50235,Mierová,725
57574,Školská,165
49559,Kalvária,3008
44215,Krížna ulica,2951
54148,Dr. Karola Kmeťku,2541
71905,K Panklu,2561
61517,Námestie 1.mája,2124
39203,Bagarova,3000
48729,9.mája,2340
47851,Koncová ulica,2140
61614,Sladkovičova,2754
46137,Matúšova,2585
41879,Jozefa Kubinu,1646
70566,Ulica Zsigmonda Móricza,775
62352,Janka Kráľa,1042
61497,Matúša Trenčianskeho,2124
65318,Pod Hrebienkom,3030
50432,Kvetná,1269
64963,Park obrancov mieru,2980
42941,Na Kŕčoch,601
71128,Baraoltská,259
45781,Nábrežná,531
50921,Tichá,310
67662,Šrobárová,2580
70686,Borievková,860
66027,Sokoľská,1306
66646,Bratislavská,2729
66645,Malokapušianská,2729
40878,Záhrebská,3004
54050,Závoz,320
62306,Taraš,1401
71032,Kňažské,2585
71930,Mlynská,1126
51685,Jána Amosa Komenského,1971
69295,Golfová,2711
65468,Pod Furčou,3028
49787,Rybárska cesta,127
67246,Hornádska,1379
70739,Za parkom,1244
51727,Jiráskova,1863
44257,Športova,805
59266,Ďurkovka,2660
54403,Fraňa Kráľa,2982
56097,Textilná,2263
50202,Lipový rad,1655
58814,Nógrádiho,439
69323,Jarky,1193
45240,Považská,2016
70320,Námestie Ľudovíta Fullu,2383
49825,Habánska ulica,944
67544,Za Hornádom,1661
47665,Bernolákova,1859
64845,Ludmanská,2972
65169,Urbánkova,2980
55515,Sklabinská,1662
45039,Peterská Nová Hora,897
46446,Matice  slovenskej,348
47785,Ulica J. I. Bajzu,2140
43001,U Rusa,2901
50012,Eötvösova ul.,1281
66138,Jesenná,811
65193,Vysoká,2972
57396,Jurija Gagarina,388
67578,Námestie M. Pajdušáka,2401
43503,Vodárenská,508
71483,Oleandrová,2994
55875,Hlboká,2168
67985,L.Mécsa,1334
43988,Tichá,220
56657,Javorová,390
68680,Južná,2585
42423,Vinohradnícka,758
50349,E. Adyho,1046
40059,Mokráň Záhon,92
53228,Sama Chalupku,2952
68084,Agátová,2580
56733,M. Gorkého,2965
50024,Gagarinova,95
49940,Bratislavská,1269
55235,Hlavná,2495
57909,Sekurisova,520
64839,Lomnická,2980
53429,9.mája,320
64481,Čermeľské údolie,2980
51304,Zs. Móricza,214
67815,Moyzesova,2580
72615,Nevädzová,2493
47580,Čerešňová,1859
55481,Priehrada,2632
50392,Prievidzská ul.,1281
68167,Farská,1818
3976803,Tichá ulica,1289
63378,Mpčľ,2087
57226,Hriadky,2086
69178,Zimná,2124
48224,Vajanského,1859
42053,Jelšová,1558
55279,Hrdinov SNP,1662
65011,Považská,2978
62548,Jánošíkova,191
47205,Hlubockého,2458
60131,Madáchova,1788
42150,Chorvátska,2399
43376,Pivovarská,2403
68940,Orechová ulica,2577
63710,Mieru,2444
55256,Stará Hradská,2495
55350,Korunovo,1662
53309,Tekovská,2562
53096,29.augusta,2952
71681,Železničná,2354
46192,Piešťanská,2585
70867,Čižmárová ulica,2597
67537,Záhradky,1379
3618682,Železničiarska,1411
62380,Pod Vinicami,1729
3626319,Na Stráni,320
55431,Nerudova,1662
47933,Mateja Bela,1859
63779,Stakčínska,2411
48082,Rázusova,1468
70552,Hlavná,1514
67667,M.R.Štefánika,2315
58654,Janka Kráľa,1557
41355,Likavská,3003
47060,Izbická ulica,1861
48215,Urbárska ulica,2140
47812,Jesenského,1468
46909,Pažite,1762
47008,Šafárikova ulica,1861
40971,Svoradova,3004
72372,Kukučková,601
66706,Čuntava,672
44148,Hlboká ulica,2593
46098,Kasárenská,2585
58518,1.mája,788
65148,Tomášikova,2980
41512,Ľuda Zúbka,1646
63469,Dubovická roveň,1502
71362,Mikulská cesta,1983
41049,Ursínyho,3003
43253,Kpt.Nálepku,2403
67736,Jablonková,2580
72446,Pod Stráňami,1530
60596,Námestie SNP,2034
50104,Jesenského,1046
68118,Ružová ulica,2130
53508,Bukovinská,320
56346,Nová Doba,1798
64632,Biela,2981
49743,Bratské,1271
59721,Kirejevská,2233
48193,Starohájska,1468
62766,Kostolná,2456
72495,Hlavná,1739
58634,Fabianka,1560
67430,Rybárska,2430
64697,Holubyho,2972
71048,Agátová,303
69346,Kultúrna,1029
63350,Záhradná,2432
64885,Čárskeho,2980
70412,Senderov,807
3635749,Pod záhradami,2593
70342,Lemeje,1475
65662,Kultúrna,2088
47442,Záhradná,457
65051,Riznerova,2972
56789,Námestie Slobody,1364
66749,Družstevná,816
45533,Ružová,2336
47331,Lipová,1981
60936,Plánkova ulica,370
39667,Jedlíkova,3004
70203,Gápeľ,901
41286,Malé pálenisko IV,3001
3720772,Gorazdova,2952
71115,Ľanová,601
53762,Mládeže,320
48988,Janka Kráľa,3008
71921,Ulica Rudolfa Hanáka,3008
55125,9.mája,2056
45390,Nadbrežná,1743
62193,Veterná,395
41515,Školská,2493
62091,Slovenská,395
50513,Trnavská,1269
50696,Školská,214
49782,Tokajská,3008
58711,Ulica Jókaiho,1560
66153,Lyžiarska,811
64066,Hlavná,519
56498,Švermova,316
54034,Vrátňanská cesta,2545
3361143,Staré záhrady,2124
45190,Mikulášska,2838
67093,Kollárova,2418
53052,Odbojárov,2561
51469,Školská,2643
70952,Medová,2158
43726,Družstevná ulica,1891
52400,Čsl. armády,210
71434,Vŕbová,805
65202,Za štadiónom,2980
49873,Šípková ul.,1281
44629,Ružová,1985
59814,Podoltárne,1226
47839,Košovská,1199
69720,Hornohájska,2574
41326,Čremchová,3003
66814,M. Kukučína,2239
62501,Družstevná,1729
52093,SPTŠ,281
67076,Podsúlová,816
69228,Námestie svätého Michala,2520
68358,Družstevná,2760
68716,Štrková,2754
66580,Topolianska,1699
72833,Potočná,1530
51320,Parková,2310
51078,Ružová ulica,726
71297,Nezábudková,805
58994,Zelená,654
44079,Lipová,775
55133,Československej armády,1380
47087,Kuzmányho ulica,1861
58870,Ulica robotnícka,1560
45346,Stromová,2016
72329,Vlašská,3003
68271,Cintorínska ulica,2818
67181,A.Mickiewicza,2430
59085,Riečna II.,2560
52269,Materskej školy,808
60689,Sebechov,2966
61447,Kozmonautov,2124
39163,Žitná,2995
48074,Prievidzská,861
55177,Bazovského,2632
47110,Mostová ulica,1861
55419,Nálepkova,1380
69276,Lúčna,277
52825,Nemečkovská cesta,2116
39501,Svätovojtešská,3003
40396,Pri starom letisku,2990
64625,Dlhá,2972
43757,Hlavná-kostol,111
63059,Bezručova,2087
70232,Ádorská ulica,1889
60361,Boženy Nemcovej,2382
63164,Úzka,2087
47860,Kpt. Jaroša,1468
43186,Hlboká,578
69971,Za Bránou,2998
71252,Hrušovského ulica,1861
60346,Štúrova,2034
46131,M. Turkovej,2585
42474,Kúpeľné,1151
46162,Niva,2585
71776,Strminová,2991
61177,Malinovského,1364
53480,Alexyho,2188
64555,Atletická,2980
42110,A. Hlinku,346
56743,Malachovská cesta,390
64431,Slnečná,665
68100,Nová,2943
67646,8.marca,2580
44072,Boriny,775
42873,Letná,2334
51294,A. Gyürkyho,214
49457,Vinohradnícka,3008
62938,Kasárenská ulica,1487
48792,Alexyho,3008
68515,K teplej stráni,1613
46016,Chotárna,2585
39551,Homolova,3000
68185,Školská,2030
40076,Mudroňova,3004
52952,Staničná,1384
54739,Agátová,1530
59265,Havrilovo,2660
58510,Vajsov,1389
54628,Hrušková,294
56540,Brezová,390
59052,J.Kollára,2784
64446,Poľná,2771
64587,Brekyňova,2978
49606,Dubina,2750
52459,Krátka,210
57398,Kamenná,388
67554,Zemplínska,2430
72715,Dubová,2068
39832,Kríková,2992
59582,Štadion,2233
63876,Farbiarska,2449
53218,Potočná,2952
49127,Jána Mila,3008
49660,Ulica Gábora Steinera,2598
55379,C.Majerníka,1662
65894,Dimečky,2852
50848,Jarná,117
50045,Hlavná,2934
55107,Pavla Štraussa,1530
71788,ul.Jahodová,1088
52684,Cintorínska,2116
41037,Čajakova,3003
69590,Sopotnická,536
48347,Ulica J. Okáľa,2140
56897,Robotnícka,390
68959,Kapustová ulica,699
40325,Pod vinicami,3004
58320,I. Krasku,1389
46949,Trokanova,1762
63279,Slnečná,980
68009,Varichovská,2580
42704,Lipová,1651
69532,Hviezdna ulica,2727
56755,Mičinská cesta,390
57991,Zápotockého,2082
45957,Za mestskou zďou,2354
71147,Narcisová,2933
40086,Nákupná,2968
42219,Hroznová,2014
45606,Jasmínová,2336
55156,Štefanovičova,1662
70402,M.R.Štefánika,807
71859,Pálavská,3003
60075,Dolná,1788
68420,Cintorínska,982
56020,Nová,2263
66476,P. Jilemnického,1699
59178,Partizánska,2083
55151,Šoltésovej,1662
63264,Rovná,1002
41485,Jačmenná,2990
3609220,Zemianska,1662
67169,Škultétyho,2430
66004,Kvetná,751
51265,Kalnická cesta,1485
60480,Jazmínová,2965
49746,Palárikova,3008
39422,Fajnorovo nábrežie,3004
65066,Sadovnícka,2979
44249,Školská,1142
46490,K štadiónu,348
52016,Slávičia,782
42513,Mikovíniho,1151
51893,Nitrianska cesta,1863
59462,Tulipánová,213
44150,Bočná ulica,2593
56289,Mila Urbana,1798
70238,Móryho,272
40925,Daniela Ertla,2965
4009559,Štefánikova,2401
44856,Moyzesova,1478
46498,Košíkova,3008
59654,Frígľovo,2553
68957,Sovia,1075
63205,Námestie Svätého Egídia,2087
60929,Topoľová,2382
59710,Jesenského,2233
59285,Šafárikova,2224
67627,Matejovská cesta,1661
60667,Prachatická,2965
39859,Kudlákova,3000
55852,Pod Magurou,2168
58522,23.januára,857
59082,Halier,2560
52019,Slnečná,1863
53922,Rakové,320
66483,Pekárenská,1699
71643,Šteberlova,2014
53234,SNP,2952
42129,Štúrova,1728
41170,Malé pálenisko III,3001
40906,Zelená,3004
53275,Tekovská,2952
59992,Agátová,1144
41618,J. Kráľa,2493
70991,Široká,810
68615,Na Lieskovčíku,1042
43346,Ulica Olivová,2598
53462,Štúrova,2188
66748,Družstevná,256
48848,Chotárna,3008
60321,Ľ. Štúra,1317
50258,Murgašova ul.,1281
50970,Námestie SNP,726
63227,Orlická,2087
39367,Domašská,2992
49428,Trnavská,3008
68272,Nová ulica,2818
56171,Horné Rakovce,2627
50058,Hroznová,1046
62374,Osloboditeľov,1042
43534,Ulica Mozartova,2598
51462,Šafárikova,1863
59268,Jaseninka,2660
46602,Námestie Ľudovita Štúra,2653
47751,Hlboká,569
40073,Mraziarenská,92
48190,Staničná ulica,2140
47976,Nálepkova,1859
50861,Kamenná Brána,2463
71072,Malá cesta,275
59820,Potravinárska,2233
64724,Jarková,2969
67772,Konvalinková,2315
41336,Hrabový chodník,3003
56349,Obrancov mieru,2608
53824,Obchodná,320
48883,Dukelská,2829
51188,Hlavná,2075
50364,Poštová,1655
46057,Hrádky,2586
58724,Fiľakovská cesta,2201
46388,J.B.Magina,2585
58109,B. Němcovej,648
43493,Viktoríniho námestie,2598
44881,Petra Jilemnického,897
49615,Pri lipe,3008
43897,Poštová,775
64116,Ulica Pionierska,2513
53126,Brezová,2952
44435,Os. Poros,2158
40354,Potočná,2995
58102,Štúrova,648
46535,Radlinského,348
52571,Nad Humnami,925
59416,Tomášikova,1138
51358,Železničná ulica,2296
65401,Bukureštská,3024
64749,Hroncova,2980
61110,J. Hollého,316
64436,Kalinčiakova,2835
68012,Záborského,2580
41162,Kohútova,3001
54303,Družstevná,571
40115,Na Kalvárii,3004
49487,Ďurčanského,3008
51047,Požiarnická,2075
50689,Ľ. Štúra,310
42437,Za dráhou,2014
53730,Martina Kukučína,2690
50889,Krátka,2075
71916,Hasičská,1561
40684,Svidnícka,3001
55606,Závod Prefa,2495
60994,Kamenárska,1841
63697,Komenského,415
43877,Orechová,111
43858,Alžbetínske Námestie,775
57321,Botanická,388
61331,Bezručova,2124
55001,Medze,1530
60907,Dolná kolónia,2965
41930,Cintorínska,2899
44267,Úzka,2718
67195,Brezová,1661
62940,Ulica Viktora Greschika,1487
61002,Laznícka cesta,1841
49119,Malá,3008
56592,Františka Zupku,220
59245,Bánik,1266
47059,Inovecká ulica,1861
54860,Pálenická,1530
54738,Žuffova,1530
41630,Jilemnického,2493
45707,Bulharská,2354
52291,Ružová,808
72245,Tri vody VI,1651
71030,Na Zongorke,2585
68804,Hrbová,2980
54470,SNP,2982
56389,SNP,526
50765,Družstevná,1018
42124,Športová,2399
3732923,Cyrila Gallaya,2336
45577,Dolné Suroviny,2336
49585,Spojovacia,2750
49225,Panel. Sídl.,2340
41459,Dneperská,2968
61602,Sídlisko duklianskych hrdinov,2124
60134,Malinovského,305
50658,Sándora Petőfiho,111
54893,Roľnícka,1530
52904,Sládkovičova,2424
49488,Zvolenská,3008
56570,Družstevná,390
72049,Družstevná,666
58992,Závadská,2560
69205,Družstevná,277
67679,Bitunková,2580
49853,Mederská cesta,95
50301,Novozámocká,771
54240,Hlavátková,320
3607370,Jedľová,601
51913,Obrancov mieru,1971
43467,Ulica Tomášikova,2598
49056,Krátka,2829
63598,Tehelná,1502
56646,Jána Bottu,390
46090,K. Šmidkeho,2585
50303,Novozámocká cesta,1281
48261,Jána Vallu,861
39176,Americké námestie.,3004
52225,Nám. Sv. Imricha,259
61395,Hurbanistov,2124
42306,Nová,2014
54328,Malinovského,571
72706,Družstevná,2068
58271,Okružná,648
68518,Tokajská ulica,1613
42202,Harmónia,1728
42411,Viničná,2399
3627644,Max Brose,2140
64899,Murbaševa,2981
69771,Hradobná ulička,2598
71249,Tichá,1646
65887,Krátka,2852
50500,Tabaková ul.,1281
64535,Želiarska,2983
71696,Na hore,3028
41281,Táborská,3001
72697,Námestie P. V. Rovnianka,719
42128,Štúrova,1151
71965,Topoľová,2014
59451,Komenského,213
64466,Hlavná,2316
56065,Slnečná,2263
48279,Ulica B. Bjőrnsona,2140
49435,Vendelínska,3008
70966,Vichtova ulica,1861
46303,Teheľňa,2592
42015,Na Dieloch,2493
64488,Opálová,2978
56372,Samota Hldočín,1798
52007,Sklenný vrch,782
66327,Ant. Bernoláka,1699
42037,Riadok,1558
70602,Zlatná,1199
70446,Stráne,1530
44678,G. Steinera,111
44388,Ružová,805
46324,Záhrady,2585
39816,Kozmonautická,3001
46975,Pakanská,1762
54546,Lazy,575
54878,Pod Stráňami,1530
62813,Komenského,2435
65559,Svidnícka,3026
69609,Breh,851
62388,Sládkovičova,1042
58676,Ulica I. Krasku,1560
39301,Bystrická,2988
49561,Ľudovíta Čuláka,3008
57910,Skalica,2047
66618,J. I. Bajzu,1699
65395,Belehradská,3024
58555,Športová,2784
48221,Včelárska ulica,2140
67629,Nezábudková,2430
57376,Jána Palárika,388
45360,Staničná,741
61113,Štúrova,1554
63512,Matice Slovenskej,2307
45735,Hviezdoslavova,531
3633542,Narcisová ulica,395
42966,Na Prosniská,447
52835,Obrancov mieru,2573
65079,Slavkovská,2980
57828,Nová,165
46047,Hanzlíkovská,2585
43029,Hornodvorská,601
65117,Strážna,2754
70002,Rudná,2430
44887,Pribinova,897
51867,Nám. republiky,1863
70147,Mateja Murgaša,2124
46757,Prejtská,755
47383,Pribinova,457
54291,Ulica Jána Stražana,2541
70913,Agátová,1658
50894,Krížna,2156
72170,Pod Fatrou,193
65947,Lúčna,2258
58841,Partizánska,654
72141,Egrešová,805
50029,Mostová,1269
70183,Bazová,774
56177,Kračiny,2627
66985,Zoltána Fábryho,2239
50318,Ul. I. Kultsára,1281
45369,Hviezdoslavova,741
56814,Nový Svet,390
44316,Fraňa Kráľa,2340
45166,Krajinská cesta,2016
66139,Kótayho,2980
56836,Partizánska,480
49547,Pri synagóge,3008
48435,Pod hôrku,2140
4020498,Hlavné námestie,932
51823,Majzonovo námestie,1863
48493,Lúčna,1199
56192,Odbojárov,2627
49798,Hontianska,3008
47618,Športová ulica,2140
53184,Mierová,2352
56767,Mlynská,390
49994,Dvorská ul.,1281
56122,Karola Františka Palmu,2263
44544,Trnavská cesta,2340
47129,Poľná ulica,1861
48238,Záhradná,480
59382,Sama Chalupku,2224
64553,Arm. Gen. Ľ. Svobodu,2974
46407,Rozmarínová,955
45790,Námestie Slobody,809
67722,Hrnčiarska,2315
3733028,Martina Bartoňa,2336
51363,Jarmočná ulica,2296
49871,Kúpeľná ul.,1281
62246,Okružná,2202
63136,Janka Kráľa,2087
55150,Šmidkeho,1662
54849,Námestie SNP,1530
54956,SNP,1530
50888,Krátka ul.,1485
59551,Cesta Gemerských Žriediel,213
58428,Okružná,767
67437,Sládkovičova,2437
49744,Majer Bé,1271
65235,Na Kope,2977
49097,Lionská cesta,95
66145,Kukurelliho,1681
70398,Cintorínska,807
59263,Salajka,2660
67446,Slovenská,2430
70899,Nová,2788
59732,Korimovo,2553
45694,Štefánikova,2354
57898,Rázusova,2913
72527,Jasná,337
64570,Belanská,2981
61822,Záhradná,2900
61066,Tatranská,301
54851,Nižné fabriky,1527
51332,Leninová,2791
46367,M. Kukučína,2586
71985,Bazová,2334
48894,Pod Žibricou,271
70740,Horniacka ulica,1244
62278,Vaniškovská,2202
49824,Okružná ulica,944
71182,Farská ulica,2793
42107,1.mája,2014
46422,Skalická,955
45478,Dlhá,2336
66581,Továrenská,1699
45795,Obrancov mieru,809
53913,Puškinova,320
52834,Obchodná,2561
40838,Vlčkova,3004
55396,Mierová,209
46037,P. O. Hviezdoslava,2586
55059,Nábrežná,2679
41310,Ružová dolina,3001
53269,Staničná,2952
40388,Pri Habánskom mlyne,3004
42656,Hrušková,430
64617,Dávida Feju,2972
48986,Jabloňová,3008
67643,1.mája,2479
53596,Jura Hronca,320
43743,Petőfiho ulica,111
51714,Jazdecká,1863
42436,Zámocká,2014
66234,Obchodná,1089
44199,Šamorínska cesta,2951
63627,Poľský Dvor,1998
62002,Úzka,2927
63991,Ondavská,2488
3361140,Šalviová,2124
67028,Os Juh,2239
60343,Štúrová,2965
47469,Záhumnie,1981
45768,Mallého,2354
69220,Pod vodojemom,277
39262,Borinská,2999
70380,Lúčna,1846
57753,Kpt. Nálepku,2071
60769,Záhradná,1573
51238,Vinohradnícka ul.,1485
3625171,Ulica Západná,1074
71298,Zimná,2334
54313,Hurbanova,571
65589,Borovicová,2969
39726,Kamzík-les,92
57135,Ulica P. O. Hviezdoslava,1317
72136,Gaštanová,2580
68500,Cintorínska cesta,780
69320,Lesná,1193
68497,Staničná,780
59734,Kotlištská,898
45614,V Ohrade,493
3609213,Thomku-Mitrovského,1662
42938,Svätoplukova,601
57380,Janka Jesenského,388
46849,Blížne Doliny,755
66983,Zimná,672
46024,M. Rázusa,2586
72324,Dubová,2087
56456,Čerešňová,390
62470,Sládkovičova,1191
42077,Záhrady,2243
72185,Veterná ul.,1485
55837,Miklošicova,1765
45415,Sadová ulica,1357
45869,Veterná,909
39562,Hrachová,3001
71821,Hrabová,3030
69452,Drevárska,1522
47784,Ulica J. G. Tajovského,2140
44693,Hlavná,2827
44191,Veľká ulica,1931
55914,Za kalváriou,460
53853,P. O. Hviezdoslava,2690
54836,Mišíkova,1530
49102,Lužianska,3008
49322,Severná,3008
45496,J. Mudrocha,2336
43913,Ružová,802
70822,Ul. Mons. Konštantína Loju,654
63424,Teplická cesta,2087
44990,A.S.Puškina,1594
3976261,Vyšný Hámor,2430
39380,Dostojevského rad,3004
54049,Závodská cesta,320
59005,Ulica Arm. Gen. L. Svobodu,1560
58405,Bočkayho Námestie,1389
44158,Topoľová ulica,220
40629,Stará Ivanská cesta,92
46362,Dlhé Hony,2585
41367,Piata,3003
70874,Mlynská ulica,2597
43891,Poľná,802
71231,Gaštanová,2439
43395,Ulica Ružová,2598
70853,Olšiny,2775
44782,Gottwaldova,480
68821,Štepnice,1115
45682,Šebestova,2354
44411,Mlynárska,2340
70514,Blyskáčová,2997
54327,Jozefa Cígera-Hronského,320
41363,Na spojke,3003
51684,Jána Švermu,782
51653,Hradská,1284
69549,Močiarna,2971
44375,Kováčska,2718
49198,Novozámocká,3008
45235,Podhájska,2423
65040,Radlinského,2971
61419,Jilemnického,2124
69040,Južná,433
52240,Námestie pri Štadióne,259
53504,Brezová,320
58484,Dráhy,1389
43120,Borová,508
48504,Školská,698
40084,Nábrežná,2996
44308,Dunajská,1142
59179,Pionierska,2083
68303,Okružná ulica,2699
67499,Staničná,1483
63248,Pod Poliankou,825
58690,Ulica Dr. Herza,1560
64773,Komenského,2980
67055,Slanská,540
60338,J. Donča,2965
47209,Ulica D. Štubňu,1861
62824,Levočská cesta,2435
51243,Poľná,2463
55902,Rovňová,2168
51735,Kapistoryho Dvor,1863
3361135,Hraničná,2124
68697,Pri prameni,111
69485,Hrabová,2420
65141,Thurzova,2981
70015,Nová,1452
66697,29.augusta,2239
62975,Kpt. Nálepku,1681
49017,Kanálová,3008
50265,Nám. 4.apríla,640
43696,Bažantia,802
48305,Na Hlodzi,135
72686,kováčska,2439
46038,Fučíkova,1781
51498,Železničná,1971
69870,Dolinská ulica,1734
45396,Podhorská,1743
42146,Cajlanská,2014
69336,Záhumenská,2731
58844,Partizánska,1557
64559,Baštová,2981
71764,Cezmínová,2993
50901,Lúčna,2753
51994,Robotnícka,1863
41795,Slovenská,2493
54017,Antona Bernoláka,320
39899,Langsfeldova,3004
72534,Pod záhradami,337
48935,Hanulova,3008
49959,Na Priekope,95
51444,Červenej Armády,1707
53862,Partizánska cesta,2190
65240,Pod Hrabinou,2977
46410,Dúbravská,955
49784,Pod Hrabinou,3008
70332,Hlavná,1475
66388,Janka Matúšku,1699
45309,Valašská,2016
46194,J. Braneckého,2586
3945499,Vrátňanská,3004
43807,Krajná,802
68359,Istvána Bocskaiho,1637
70300,Do Pažíť,2383
64581,Blesková,2972
63922,Levočská,2023
44490,Sládkovičovská,2718
47272,Budovateľská,1981
40283,Petržalská,2993
42663,Inovecká,2334
66413,Krásnovská,1699
63712,Moravská,2411
45988,Žabinská,2585
64426,Vavrikovská,665
45251,Robotnícka,2016
67162,Čsl. Armády,1661
71014,Púpavová,1651
53051,Povstania,2561
45887,Pplk. Pľjušťa,2354
63408,Kukučínova,2087
41889,Veľkomoravská,1646
57737,Jozefa Murgaša,2047
51010,Palárikova ul.,1485
53271,T. Vansovej,2952
63354,Zimná,2087
60384,Dolná,1872
65863,Záhradná,97
52018,Slávičia,2643
72130,Smreková ulica,2133
60272,Slnečná,2791
71831,Cintorínska,2568
47108,Mlynská ulica,1861
43299,Ulica Malá,2598
44014,Zelená,111
71418,Javorová,2755
53341,Cintorínska,2535
40540,Senická,3004
47610,Športová,480
65082,Slnečná,2972
68794,Teriakovská,2124
68214,Orgovánová,1207
52556,Fr. Kráľa,210
55442,Odtoky,1662
50794,Hlavná,2753
59629,Cukrovarská,2233
39063,Čsl. parašutistov,3003
54262,Pod Holým Dielom,2637
40863,Vyšná,3001
66487,Pri mlyne,1699
53563,M.R.Štefánika,2690
48446,Ružičková,1187
68144,Alejová,2738
57507,Staromestská,388
53732,Mýtna,320
41550,Brigád Soc. Práce,721
58091,Mladosť,2677
47310,Janka Kráľa,619
63156,Kopečná,2087
71533,Pod stromami,2834
70427,Pekná vyhliadka,3003
42774,Potočná,430
41712,Námestie SNP,1646
63450,Teplická,2087
44936,Terezov,897
66964,Tlačiarenská,2239
51614,Gaštanová,259
70938,Pokojná ulica,220
44300,Dolnočepeňská,2340
66048,K ihrisku,1607
46899,M. Marečka,1762
55983,Kalvárska,2263
53909,Priehradná,320
46734,Obrancov mieru,755
47381,Pribinova,619
70571,Ulica Jánosa Eszterházyho,775
58847,Partizánska,2560
72213,Za ulicou,1530
54966,Výroška,1527
71903,Sestry Zdenky,724
51593,Pri gymnáziu,1863
69976,Úvozná,2998
55428,Nešporova,1662
61805,Strážnická,197
70180,Mandľová,774
56452,9.mája,2965
51217,Topoľová ulica,2554
40109,Na doline,2990
57603,Železničná,2073
58566,Úzka,788
69407,Južná,2436
3626316,Kortinská,320
42885,Vŕbová,1651
62942,Dr. Špirka,2435
57669,Fučíkova,2913
63629,Rómska,1998
72232,Kučovanická,2991
59150,Kukučínova,1266
72821,Teslová,2972
56200,Robotnícka,2627
67710,Gorkého,2580
60294,Potočná,2897
60765,Vlkanovská,2034
47141,Ružová ulica,1861
44803,Janka Kráľa,897
41786,Sasinkova,1646
67746,Jarná,2580
44535,Stoličná,1142
69536,Krátka ulica,2727
68389,Sv.Cyrila a Metoda,1865
41394,Jeséniova,3003
40729,Tolstého,3004
66704,Čučmianska,2239
61699,Smetanova,2124
55179,Benkova,1662
46300,Svätoplukova,2585
40969,Františkánske námestie,3004
68502,Športová,780
61520,Námestie mládeže,2124
58418,Na Brehu,916
68368,Oncsa,1637
41931,Malá ulička,2899
45949,Mokré Hory-samoty,2354
47191,Trenčianska ulica,1861
64531,Žľaby,2980
70322,Námestie Martina Benku,2383
65123,Svätoplukova,2981
68523,Dlhá ulica,1419
72692,Mlynská,2439
52308,Slnečná,281
43004,Záhradná,2755
40832,Vilová,2996
62342,Fučíkove sady,1042
46396,Marka Aurélia,2585
66125,Gymnaziálny priechod,1487
68318,ulica Mlynská,454
64667,Werferová,2972
56364,Pod Vápenicou,2608
